datetime,temp,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windspeed,winddir,sealevelpressure,cloudcover,solarradiation,uvindex
2000-01-01T00:00:00,5.9,5.7,98.63,0.0,0.0,,,,9.4,210.0,1020.6,,,
2000-01-01T01:00:00,6.4,5.8,96.12,0.0,0.0,,,,15.1,233.0,1020.4,100.0,,
2000-01-01T02:00:00,6.6,6.4,98.31,0.0,0.0,,,,13.9,238.0,1020.5,100.0,,
2000-01-01T03:00:00,7.2,6.5,95.92,0.0,0.0,,,,14.1,232.0,1020.5,100.0,,
2000-01-01T04:00:00,7.2,6.6,96.38,0.0,0.0,,,,14.3,242.0,1020.4,100.0,,
2000-01-01T05:00:00,7.5,6.8,95.85,0.0,0.0,,,,14.1,270.0,1021.3,100.0,,
2000-01-01T06:00:00,8.0,7.3,95.37,0.044,100.0,rain,,,11.9,290.0,1021.7,100.0,,
2000-01-01T07:00:00,8.0,7.3,95.22,0.0,0.0,,,,10.6,300.0,1022.6,100.0,,
2000-01-01T08:00:00,7.6,7.2,97.35,0.0,0.0,,,,12.3,308.0,1023.5,90.0,,
2000-01-01T09:00:00,7.5,6.8,95.5,0.0,0.0,,,,13.3,326.0,1024.4,90.0,,
2000-01-01T10:00:00,7.1,6.2,94.1,0.0,0.0,,,,4.2,322.0,1024.8,30.0,,
2000-01-01T11:00:00,7.7,6.6,92.42,0.0,0.0,,,,4.3,334.0,1025.4,30.0,,
2000-01-01T12:00:00,8.4,6.5,87.92,0.0,0.0,,,,3.0,359.0,1025.3,30.0,,
2000-01-01T13:00:00,8.6,6.0,83.69,0.0,0.0,,,,2.4,307.0,1025.3,30.0,,
2000-01-01T14:00:00,7.4,6.4,93.31,0.0,0.0,,,,4.8,277.0,1025.4,90.0,,
2000-01-01T15:00:00,7.3,6.0,91.44,0.0,0.0,,,,6.4,263.0,1025.5,90.0,,
2000-01-01T16:00:00,6.5,5.4,92.3,0.0,0.0,,,,4.8,286.0,1025.6,50.0,,
2000-01-01T17:00:00,6.8,5.8,93.56,0.0,0.0,,,,3.5,190.0,1025.7,90.0,,
2000-01-01T18:00:00,6.6,5.7,94.58,0.0,0.0,,,,7.0,181.0,1025.7,90.0,,
2000-01-01T19:00:00,6.5,5.7,94.69,0.0,0.0,,,,6.1,214.0,1026.4,100.0,,
2000-01-01T20:00:00,7.1,5.6,90.42,0.0,0.0,,,,8.9,209.0,1026.4,100.0,,
2000-01-01T21:00:00,6.9,5.4,90.26,0.0,0.0,,,,10.6,210.0,1026.4,50.0,,
2000-01-01T22:00:00,7.4,5.8,89.33,0.0,0.0,,,,9.4,194.0,1026.4,90.0,,
2000-01-01T23:00:00,7.4,6.3,92.8,0.0,0.0,,,,7.5,186.0,1026.3,100.0,,
2000-01-02T00:00:00,7.3,6.4,93.81,0.0,0.0,,,,8.0,173.0,1025.6,100.0,,
2000-01-02T01:00:00,7.4,6.4,93.37,0.0,0.0,,,,9.5,167.0,1025.4,100.0,,
2000-01-02T02:00:00,7.5,6.7,94.45,0.0,0.0,,,,12.1,171.0,1024.9,100.0,,
2000-01-02T03:00:00,7.4,7.3,99.31,0.0,0.0,,,,11.9,190.0,1025.3,100.0,,
2000-01-02T04:00:00,7.5,7.4,99.24,0.0,0.0,,,,10.6,200.0,1024.7,100.0,,
2000-01-02T05:00:00,7.7,7.1,96.16,0.0,0.0,,,,10.8,218.0,1024.8,90.0,,
2000-01-02T06:00:00,7.1,7.0,99.22,0.307,100.0,rain,,,11.7,236.0,1025.3,90.0,,
2000-01-02T07:00:00,7.2,6.5,95.39,0.0,0.0,,,,10.7,245.0,1025.7,90.0,,
2000-01-02T08:00:00,6.5,6.2,97.63,0.0,0.0,,,,10.6,240.0,1025.7,90.0,,
2000-01-02T09:00:00,7.1,6.1,93.56,0.0,0.0,,,,11.1,248.0,1026.3,100.0,,
2000-01-02T10:00:00,6.7,4.3,84.65,0.0,0.0,,,,11.6,258.0,1026.5,100.0,,
2000-01-02T11:00:00,6.9,4.1,82.52,0.0,0.0,,,,14.1,274.0,1026.7,100.0,,
2000-01-02T12:00:00,7.4,3.6,76.91,0.0,0.0,,,,13.9,255.0,1026.7,90.0,,
2000-01-02T13:00:00,7.5,3.4,75.06,0.0,0.0,,,,13.7,228.0,1026.3,90.0,,
2000-01-02T14:00:00,7.3,3.3,76.03,0.0,0.0,,,,14.2,220.0,1025.7,50.0,,
2000-01-02T15:00:00,6.8,3.3,78.07,0.0,0.0,,,,10.9,204.0,1025.5,90.0,,
2000-01-02T16:00:00,6.6,3.6,81.08,0.0,0.0,,,,9.8,202.0,1024.9,90.0,,
2000-01-02T17:00:00,6.2,3.8,84.4,0.0,0.0,,,,10.9,184.0,1024.8,50.0,,
2000-01-02T18:00:00,5.9,4.0,87.08,0.0,0.0,,,,15.5,178.0,1024.5,50.0,,
2000-01-02T19:00:00,6.6,4.2,85.1,0.0,0.0,,,,15.8,,1023.6,90.0,,
2000-01-02T20:00:00,6.7,5.7,92.85,0.0,0.0,,,,17.1,192.0,1023.4,100.0,,
2000-01-02T21:00:00,7.6,7.0,96.46,0.0,0.0,,,,21.3,195.0,1022.6,100.0,,
2000-01-02T22:00:00,8.0,7.8,98.78,0.0,0.0,,,,20.6,186.0,1021.8,100.0,,
2000-01-02T23:00:00,8.8,8.5,97.68,0.0,0.0,,,,23.7,201.0,1021.6,100.0,,
2000-01-03T00:00:00,9.5,9.0,97.03,0.33,100.0,rain,,,23.2,206.0,1020.8,100.0,,
2000-01-03T01:00:00,10.0,8.9,92.88,0.0,0.0,,,,27.1,208.0,1020.0,100.0,,
2000-01-03T02:00:00,10.0,8.0,87.17,0.0,0.0,,,,28.8,210.0,1019.6,100.0,,
2000-01-03T03:00:00,10.1,7.1,81.88,0.0,0.0,,,,34.5,218.0,1018.9,100.0,,
2000-01-03T04:00:00,10.1,7.0,81.43,0.0,0.0,,,,29.6,218.0,1018.0,100.0,,
2000-01-03T05:00:00,10.0,7.1,82.3,0.0,0.0,,,,28.7,215.0,1018.5,100.0,,
2000-01-03T06:00:00,9.7,7.5,86.01,0.0,0.0,,,,28.3,212.0,1018.1,100.0,,
2000-01-03T07:00:00,9.3,7.9,91.19,0.0,0.0,,,,30.8,218.0,1018.0,100.0,,
2000-01-03T08:00:00,9.9,8.0,87.96,0.0,0.0,,,,31.9,215.0,1018.0,100.0,,
2000-01-03T09:00:00,9.8,8.2,89.57,0.0,0.0,,,,32.6,219.0,1018.5,100.0,,
2000-01-03T10:00:00,9.9,8.2,88.82,0.0,0.0,,,,27.7,219.0,1018.1,100.0,,
2000-01-03T11:00:00,10.0,8.3,89.11,0.0,0.0,,,,29.7,222.0,1018.0,100.0,,
2000-01-03T12:00:00,10.0,8.9,92.58,0.219,100.0,rain,,,28.1,222.0,1017.7,100.0,,
2000-01-03T13:00:00,10.0,9.0,93.49,0.0,0.0,,,,27.3,222.0,1017.4,100.0,,
2000-01-03T14:00:00,9.9,9.0,93.83,0.0,0.0,,,,22.6,212.0,1016.6,100.0,,
2000-01-03T15:00:00,9.9,9.0,94.25,0.0,0.0,,,,21.0,218.0,1016.3,100.0,,
2000-01-03T16:00:00,8.6,8.2,97.58,0.0,0.0,,,,22.0,256.0,1016.4,100.0,,
2000-01-03T17:00:00,7.8,6.4,90.65,0.0,0.0,,,,17.3,276.0,1016.5,100.0,,
2000-01-03T18:00:00,6.7,5.1,89.46,2.358,100.0,rain,,,19.5,296.0,1017.1,100.0,,
2000-01-03T19:00:00,5.5,4.6,93.51,0.0,0.0,,,,18.7,315.0,1017.3,100.0,,
2000-01-03T20:00:00,5.1,4.4,95.56,0.0,0.0,,,,16.9,310.0,1017.7,100.0,,
2000-01-03T21:00:00,5.0,4.3,95.1,0.0,0.0,,,,12.8,299.0,1017.8,100.0,,
2000-01-03T22:00:00,4.9,4.2,94.88,0.0,0.0,,,,6.7,277.0,1017.8,100.0,,
2000-01-03T23:00:00,4.8,4.1,95.55,0.0,0.0,,,,9.8,199.0,1016.9,100.0,,
2000-01-04T00:00:00,4.2,4.1,98.75,3.482,100.0,rain,,,9.2,203.0,1017.3,100.0,,
2000-01-04T01:00:00,4.1,3.5,95.66,0.0,0.0,,,,7.9,258.0,1017.4,100.0,,
2000-01-04T02:00:00,3.4,3.4,100.0,0.0,0.0,,,,7.6,316.0,1017.5,50.0,,
2000-01-04T03:00:00,2.8,2.6,98.49,0.0,0.0,,,,7.7,334.0,1017.5,0.0,,
2000-01-04T04:00:00,3.0,2.5,96.47,0.0,0.0,,,,2.4,69.0,1016.7,0.0,,
2000-01-04T05:00:00,2.4,1.8,96.14,0.0,0.0,,,,2.6,92.0,1016.3,0.0,,
2000-01-04T06:00:00,2.3,2.1,98.72,0.0,0.0,,,,9.1,121.0,1015.4,,,
2000-01-04T07:00:00,3.2,3.0,98.88,0.0,0.0,,,,10.0,127.0,1015.1,,,
2000-01-04T08:00:00,3.8,3.7,99.21,0.0,0.0,,,,10.4,120.0,1014.1,100.0,,
2000-01-04T09:00:00,4.1,4.0,99.2,0.0,0.0,,,,3.4,105.0,1013.4,90.0,,
2000-01-04T10:00:00,4.6,4.1,96.98,0.0,0.0,,,,3.6,100.0,1012.5,100.0,,
2000-01-04T11:00:00,4.7,4.7,100.0,0.0,0.0,,,,8.0,242.0,1012.3,100.0,,
2000-01-04T12:00:00,5.4,5.3,98.99,0.6,100.0,rain,,,10.7,234.0,1010.9,100.0,,
2000-01-04T13:00:00,5.7,4.9,94.44,0.0,0.0,,,,20.3,230.0,1010.7,100.0,,
2000-01-04T14:00:00,6.6,4.7,88.06,0.0,0.0,,,,19.7,232.0,1009.8,,,
2000-01-04T15:00:00,6.9,4.3,83.59,0.0,0.0,,,,21.4,216.0,1009.6,90.0,,
2000-01-04T16:00:00,6.8,5.3,90.07,0.0,0.0,,,,25.3,223.0,1009.6,90.0,,
2000-01-04T17:00:00,6.5,3.8,82.71,0.0,0.0,,,,27.2,261.0,1010.8,50.0,,
2000-01-04T18:00:00,4.8,1.6,80.05,0.0,0.0,,,,23.3,268.0,1011.8,,,
2000-01-04T19:00:00,4.6,1.1,77.96,0.0,0.0,,,,22.7,270.0,1012.8,30.0,,
2000-01-04T20:00:00,3.6,0.9,82.57,0.0,0.0,,,,20.8,257.0,1014.9,30.0,,
2000-01-04T21:00:00,3.3,0.4,81.33,0.0,0.0,,,,19.3,254.0,1015.9,,,
2000-01-04T22:00:00,2.2,0.5,88.3,0.0,0.0,,,,11.9,239.0,1016.3,,,
2000-01-04T23:00:00,1.7,0.5,91.69,0.0,0.0,,,,15.4,238.0,1017.0,,,
2000-01-05T00:00:00,1.7,0.3,90.2,0.0,0.0,,,,14.9,234.0,1017.6,,,
2000-01-05T01:00:00,1.6,-0.1,88.54,0.0,0.0,,,,13.9,212.0,1017.8,,,
2000-01-05T02:00:00,1.5,0.3,91.68,0.0,0.0,,,,15.3,222.0,1017.7,,,
2000-01-05T03:00:00,1.5,0.4,92.2,0.0,0.0,,,,14.7,219.0,1018.5,,,
2000-01-05T04:00:00,1.6,0.4,91.84,0.0,0.0,,,,12.5,206.0,1017.6,,,
2000-01-05T05:00:00,1.2,-0.4,88.81,0.0,0.0,,,,11.3,197.0,1017.5,,,
2000-01-05T06:00:00,1.3,0.4,93.36,0.0,0.0,,,,12.7,198.0,1016.8,50.0,,
2000-01-05T07:00:00,2.6,0.8,88.0,0.0,0.0,,,,16.6,184.0,1016.6,,,
2000-01-05T08:00:00,2.7,1.4,91.27,0.0,0.0,,,,17.2,182.0,1016.5,,,
2000-01-05T09:00:00,3.5,2.4,92.86,0.0,0.0,,,,16.3,185.0,1016.6,90.0,,
2000-01-05T10:00:00,4.6,3.6,93.08,0.0,0.0,,,,17.3,180.0,1016.3,90.0,,
2000-01-05T11:00:00,6.5,4.7,88.58,0.0,0.0,,,,22.2,190.0,1015.6,50.0,,
2000-01-05T12:00:00,8.0,5.4,83.2,0.0,0.0,,,,20.6,186.0,1014.7,,,
2000-01-05T13:00:00,8.7,4.7,76.28,0.0,0.0,,,,26.0,192.0,1014.1,90.0,,
2000-01-05T14:00:00,8.4,5.1,79.91,0.0,0.0,,,,25.7,190.0,1013.3,90.0,,
2000-01-05T15:00:00,8.5,5.6,82.07,0.0,0.0,,,,24.2,188.0,1012.6,90.0,,
2000-01-05T16:00:00,7.7,5.6,86.56,0.0,0.0,,,,23.1,178.0,1011.6,90.0,,
2000-01-05T17:00:00,7.5,5.4,86.47,0.0,0.0,,,,28.7,188.0,1011.4,90.0,,
2000-01-05T18:00:00,8.2,6.1,86.61,0.0,0.0,,,,28.1,186.0,1011.3,90.0,,
2000-01-05T19:00:00,8.4,6.1,85.68,0.0,0.0,,,,29.4,188.0,1011.3,90.0,,
2000-01-05T20:00:00,8.1,6.1,87.2,0.0,0.0,,,,27.7,180.0,1010.2,90.0,,
2000-01-05T21:00:00,8.8,6.3,83.97,0.0,0.0,,,,32.6,188.0,1010.3,90.0,,
2000-01-05T22:00:00,9.4,6.6,82.49,0.0,0.0,,,,35.1,192.0,1009.6,100.0,,
2000-01-05T23:00:00,9.4,6.8,83.6,0.0,0.0,,0.0,0.0,34.5,192.7,1009.3,100.0,0.0,0.0
2000-01-06T00:00:00,9.4,7.0,84.7,0.0,0.0,,0.0,0.0,33.8,193.3,1008.9,100.0,0.0,0.0
2000-01-06T01:00:00,9.4,7.2,85.74,0.0,0.0,,,,33.2,194.0,1008.6,100.0,,
2000-01-06T02:00:00,9.5,7.2,85.41,0.0,0.0,,,,35.9,196.0,1008.5,100.0,,
2000-01-06T03:00:00,9.9,7.2,83.45,0.0,0.0,,,,33.8,199.0,1008.6,100.0,,
2000-01-06T04:00:00,10.0,7.2,82.93,0.0,0.0,,,,33.2,201.0,1008.0,100.0,,
2000-01-06T05:00:00,9.9,7.5,84.8,0.0,0.0,,,,30.4,202.0,1008.0,100.0,,
2000-01-06T06:00:00,9.6,8.2,91.23,0.473,100.0,rain,,,27.9,212.0,1008.0,100.0,,
2000-01-06T07:00:00,9.0,7.2,88.62,0.0,0.0,,,,27.3,225.0,1008.6,100.0,,
2000-01-06T08:00:00,8.6,7.6,92.99,0.0,0.0,,,,23.0,217.0,1009.3,100.0,,
2000-01-06T09:00:00,9.0,6.6,84.96,0.0,0.0,,,,22.1,220.0,1009.8,90.0,,
2000-01-06T10:00:00,8.9,6.8,86.68,0.0,0.0,,,,24.9,222.0,1010.7,90.0,,
2000-01-06T11:00:00,9.1,7.0,86.44,0.0,0.0,,,,25.3,226.0,1011.4,90.0,,
2000-01-06T12:00:00,9.3,7.0,85.53,0.6,100.0,rain,,,25.3,226.0,1011.1,90.0,,
2000-01-06T13:00:00,9.3,6.8,84.71,0.0,0.0,,,,25.9,231.0,1011.5,90.0,,
2000-01-06T14:00:00,9.5,6.2,79.71,0.0,0.0,,,,23.0,233.0,1011.7,50.0,,
2000-01-06T15:00:00,9.3,5.7,78.19,0.0,0.0,,,,24.7,246.0,1012.3,50.0,,
2000-01-06T16:00:00,9.2,5.2,75.75,0.0,0.0,,,,21.6,246.0,1013.7,90.0,,
2000-01-06T17:00:00,8.2,4.4,77.0,0.0,0.0,,,,19.3,255.0,1014.7,90.0,,
2000-01-06T18:00:00,6.1,4.1,87.01,0.0,0.0,,,,20.5,260.0,1014.9,50.0,,
2000-01-06T19:00:00,7.0,4.9,86.36,0.0,0.0,,,,10.1,262.0,1017.3,,,
2000-01-06T20:00:00,6.3,4.2,86.15,0.0,0.0,,,,13.1,268.0,1017.5,90.0,,
2000-01-06T21:00:00,4.5,3.0,90.17,0.0,0.0,,,,10.7,270.0,1018.3,30.0,,
2000-01-06T22:00:00,4.0,2.8,92.39,0.0,0.0,,,,9.4,231.0,1018.6,30.0,,
2000-01-06T23:00:00,3.5,2.7,94.28,0.0,0.0,,,,9.0,230.0,1019.3,30.0,,
2000-01-07T00:00:00,2.9,2.1,94.55,0.0,0.0,,,,8.6,232.0,1019.6,50.0,,
2000-01-07T01:00:00,3.2,2.3,93.94,0.0,0.0,,,,11.9,217.0,1019.7,,,
2000-01-07T02:00:00,2.7,2.3,97.3,0.0,0.0,,,,11.9,217.0,1019.8,50.0,,
2000-01-07T03:00:00,2.4,2.3,98.8,0.0,0.0,,,,13.9,,1019.7,30.0,,
2000-01-07T04:00:00,3.0,2.3,95.38,0.0,0.0,,,,14.7,215.0,1019.7,90.0,,
2000-01-07T05:00:00,3.2,2.4,94.71,0.0,0.0,,,,15.7,216.0,1019.0,,,
2000-01-07T06:00:00,3.4,2.5,93.82,0.033,100.0,rain,,,15.5,206.0,1019.4,,,
2000-01-07T07:00:00,3.3,2.4,94.27,0.0,0.0,,,,14.3,199.0,1019.6,,,
2000-01-07T08:00:00,3.5,2.6,93.97,0.0,0.0,,,,14.4,203.0,1019.6,,,
2000-01-07T09:00:00,4.4,3.5,93.65,0.0,0.0,,,,20.4,198.0,1019.5,,,
2000-01-07T10:00:00,5.8,4.6,91.76,0.0,0.0,,,,24.3,198.0,1018.8,,,
2000-01-07T11:00:00,7.0,5.3,88.82,0.0,0.0,,,,22.2,198.0,1017.9,,,
2000-01-07T12:00:00,8.5,6.3,86.12,0.067,100.0,rain,,,27.5,203.0,1016.9,90.0,,
2000-01-07T13:00:00,9.1,6.3,82.78,0.0,0.0,,,,26.9,206.0,1016.5,90.0,,
2000-01-07T14:00:00,9.2,6.1,80.59,0.0,0.0,,,,26.3,212.0,1015.7,90.0,,
2000-01-07T15:00:00,9.1,6.0,80.77,0.0,0.0,,,,26.2,200.0,1014.3,90.0,,
2000-01-07T16:00:00,8.6,5.2,78.78,0.0,0.0,,,,27.1,202.0,1014.6,90.0,,
2000-01-07T17:00:00,8.1,5.3,82.41,0.0,0.0,,,,27.5,198.0,1013.9,90.0,,
2000-01-07T18:00:00,8.3,5.2,81.21,0.0,0.0,,,,29.8,208.0,1013.1,50.0,,
2000-01-07T19:00:00,8.3,5.3,81.14,0.0,0.0,,,,30.5,208.0,1012.9,90.0,,
2000-01-07T20:00:00,8.3,5.2,80.57,0.0,0.0,,,,28.5,208.0,1012.7,90.0,,
2000-01-07T21:00:00,8.5,5.3,80.47,0.0,0.0,,,,31.3,208.0,1012.7,100.0,,
2000-01-07T22:00:00,9.1,5.4,78.08,0.0,0.0,,,,33.6,208.0,1012.0,100.0,,
2000-01-07T23:00:00,9.0,5.4,77.94,0.0,0.0,,,,33.6,208.0,1011.8,100.0,,
2000-01-08T00:00:00,8.6,6.0,83.59,0.0,0.0,,,,30.9,208.0,1011.7,100.0,,
2000-01-08T01:00:00,8.9,6.5,84.6,0.0,0.0,,,,29.1,212.0,1011.5,100.0,,
2000-01-08T02:00:00,8.8,7.1,89.19,0.0,0.0,,,,28.3,215.0,1011.5,100.0,,
2000-01-08T03:00:00,8.5,7.2,91.74,0.0,0.0,,,,25.3,212.0,1011.5,100.0,,
2000-01-08T04:00:00,8.5,7.9,96.3,0.0,0.0,,,,25.3,220.0,1011.4,100.0,,
2000-01-08T05:00:00,8.1,6.8,91.76,0.0,0.0,,,,21.2,253.0,1012.3,100.0,,
2000-01-08T06:00:00,7.4,6.6,94.32,0.819,100.0,rain,,,12.7,245.0,1012.7,100.0,,
2000-01-08T07:00:00,6.7,5.9,94.87,0.0,0.0,,,,11.0,230.0,1013.6,100.0,,
2000-01-08T08:00:00,6.4,5.3,92.52,0.0,0.0,,,,18.1,248.0,1014.5,,,
2000-01-08T09:00:00,5.6,4.5,92.39,0.0,0.0,,,,16.7,248.0,1015.6,,,
2000-01-08T10:00:00,6.5,4.0,84.28,0.0,0.0,,,,19.8,249.0,1015.9,,,
2000-01-08T11:00:00,7.3,3.2,75.15,0.0,0.0,,,,23.8,250.0,1016.6,,,
2000-01-08T12:00:00,7.6,2.1,67.89,0.114,100.0,rain,,,24.9,252.0,1016.7,,,
2000-01-08T13:00:00,8.3,2.0,64.54,0.0,0.0,,,,23.4,249.0,1016.6,30.0,,
2000-01-08T14:00:00,7.9,1.9,65.74,0.0,0.0,,,,27.4,249.0,1016.6,30.0,,
2000-01-08T15:00:00,7.6,1.9,67.08,0.0,0.0,,,,20.2,242.0,1016.6,30.0,,
2000-01-08T16:00:00,6.0,1.7,73.94,0.0,0.0,,,,13.9,227.0,1017.0,30.0,,
2000-01-08T17:00:00,5.3,1.4,75.72,0.0,0.0,,,,13.1,222.0,1017.7,30.0,,
2000-01-08T18:00:00,4.1,1.4,82.48,0.0,0.0,,,,13.4,230.0,1017.9,30.0,,
2000-01-08T19:00:00,4.5,1.2,79.1,0.0,0.0,,,,17.3,221.0,1018.6,,,
2000-01-08T20:00:00,4.1,1.2,81.16,0.0,0.0,,,,14.5,232.0,1018.9,,,
2000-01-08T21:00:00,3.3,1.2,85.94,0.0,0.0,,,,13.1,239.0,1019.5,,,
2000-01-08T22:00:00,2.9,0.7,86.01,0.0,0.0,,,,13.2,239.0,1019.8,,,
2000-01-08T23:00:00,2.1,0.7,89.95,0.0,0.0,,,,11.6,242.0,1020.0,,,
2000-01-09T00:00:00,1.3,0.4,93.69,0.0,0.0,,,,11.8,252.0,1020.5,,,
2000-01-09T01:00:00,0.7,-0.1,94.44,0.0,0.0,,,,13.3,259.0,1020.7,,,
2000-01-09T02:00:00,0.5,0.0,96.63,0.0,0.0,,,,12.1,258.0,1020.9,,,
2000-01-09T03:00:00,0.3,-0.6,93.5,0.0,0.0,,,,10.3,250.0,1021.7,,,
2000-01-09T04:00:00,0.8,-0.2,93.01,0.0,0.0,,,,13.7,265.0,1021.8,,,
2000-01-09T05:00:00,1.1,-0.3,90.43,0.0,0.0,,,,15.3,268.0,1022.5,,,
2000-01-09T06:00:00,0.8,-0.1,94.1,0.0,0.0,,0.0,0.0,14.5,262.0,1023.4,0.0,0.0,0.0
2000-01-09T07:00:00,0.5,0.1,97.7,0.0,0.0,,,,13.6,256.0,1024.2,,,
2000-01-09T08:00:00,-0.3,-1.1,94.57,0.0,0.0,,,,14.9,262.0,1024.6,,,
2000-01-09T09:00:00,-0.4,-1.1,94.56,0.0,0.0,,,,9.7,259.0,1025.5,,,
2000-01-09T10:00:00,1.4,-0.8,85.18,0.0,0.0,,,,11.3,270.0,1025.9,,,
2000-01-09T11:00:00,2.6,0.3,84.42,0.0,0.0,,,,13.0,271.0,1026.7,,,
2000-01-09T12:00:00,4.3,0.9,78.89,0.033,100.0,rain,,,13.0,285.0,1026.8,,,
2000-01-09T13:00:00,5.2,1.0,74.04,0.0,0.0,,,,14.7,292.0,1026.9,,,
2000-01-09T14:00:00,5.5,0.9,72.32,0.0,0.0,,,,16.3,299.0,1027.6,30.0,,
2000-01-09T15:00:00,4.8,1.1,76.79,0.0,0.0,,,,13.9,307.0,1028.0,,,
2000-01-09T16:00:00,3.0,0.5,83.67,0.0,0.0,,,,12.4,285.0,1029.0,,,
2000-01-09T17:00:00,1.8,-0.3,85.6,0.0,0.0,,,,9.7,277.0,1029.7,,,
2000-01-09T18:00:00,1.4,0.0,90.44,0.023,100.0,"rain,snow",,,11.9,286.0,1030.6,,,
2000-01-09T19:00:00,0.8,-0.5,91.23,0.0,0.0,,,,10.7,286.0,1031.5,,,
2000-01-09T20:00:00,0.4,-0.4,94.22,0.0,0.0,,,,8.6,279.0,1031.8,,,
2000-01-09T21:00:00,0.5,-0.5,93.22,0.0,0.0,,,,9.5,278.0,1032.4,,,
2000-01-09T22:00:00,0.1,-0.9,93.35,0.0,0.0,,,,9.4,279.0,1032.6,,,
2000-01-09T23:00:00,-0.1,-0.9,94.21,0.0,0.0,,,,9.8,267.0,1032.8,,,
2000-01-10T00:00:00,-0.4,-1.2,93.74,0.0,0.0,,,,7.9,282.0,1033.5,,,
2000-01-10T01:00:00,-0.3,-0.8,96.38,0.0,0.0,,,,6.1,251.0,1033.5,,,
2000-01-10T02:00:00,-1.0,-1.6,95.65,0.0,0.0,,,,7.9,254.0,1033.7,,,
2000-01-10T03:00:00,-0.7,-1.3,95.73,0.0,0.0,,,,8.9,246.0,1033.9,,,
2000-01-10T04:00:00,-1.5,-1.6,99.18,0.0,0.0,,,,6.7,224.0,1033.8,,,
2000-01-10T05:00:00,-1.7,-1.8,99.42,0.0,0.0,,,,8.6,223.0,1034.0,30.0,,
2000-01-10T06:00:00,-1.1,-1.6,96.37,0.0,0.0,,,,7.4,228.0,1034.6,30.0,,
2000-01-10T07:00:00,-1.6,-1.6,99.51,0.0,0.0,,,,10.1,209.0,1034.7,50.0,,
2000-01-10T08:00:00,-2.3,-2.8,96.33,0.0,0.0,,,,8.8,216.0,1034.9,90.0,,
2000-01-10T09:00:00,-0.9,-1.7,93.78,0.0,0.0,,,,10.7,223.0,1035.6,90.0,,
2000-01-10T10:00:00,1.2,-0.7,87.25,0.0,0.0,,,,11.1,205.0,1035.8,50.0,,
2000-01-10T11:00:00,2.3,0.2,86.06,0.0,0.0,,,,13.7,192.0,1035.7,,,
2000-01-10T12:00:00,4.2,1.2,81.13,0.233,100.0,rain,,,16.1,207.0,1035.4,,,
2000-01-10T13:00:00,4.7,1.5,79.85,0.0,0.0,,,,17.2,202.0,1034.6,,,
2000-01-10T14:00:00,4.8,1.6,79.98,0.0,0.0,,,,14.6,202.0,1033.9,,,
2000-01-10T15:00:00,4.5,2.2,84.64,0.0,0.0,,,,11.2,199.0,1034.3,,,
2000-01-10T16:00:00,4.2,1.6,82.94,0.0,0.0,,,,13.1,196.0,1034.3,,,
2000-01-10T17:00:00,3.4,1.3,86.12,0.0,0.0,,,,13.1,187.0,1033.9,,,
2000-01-10T18:00:00,3.3,1.7,88.86,0.0,0.0,,,,13.7,192.0,1034.5,,,
2000-01-10T19:00:00,3.1,1.1,86.71,0.0,0.0,,,,16.6,190.0,1032.9,,,
2000-01-10T20:00:00,3.4,2.1,91.44,0.0,0.0,,,,16.3,197.0,1033.7,,,
2000-01-10T21:00:00,3.8,2.2,89.6,0.0,0.0,,,,16.1,199.0,1033.6,90.0,,
2000-01-10T22:00:00,3.5,2.3,92.32,0.0,0.0,,,,17.2,198.0,1033.7,90.0,,
2000-01-10T23:00:00,3.4,2.4,93.06,0.0,0.0,,,,15.9,191.0,1033.7,90.0,,
2000-01-11T00:00:00,4.0,3.0,92.8,0.0,0.0,,,,16.9,191.0,1033.6,50.0,,
2000-01-11T01:00:00,4.4,3.3,92.96,0.0,0.0,,,,18.8,199.0,1033.6,90.0,,
2000-01-11T02:00:00,4.9,3.9,93.27,0.0,0.0,,,,17.5,199.0,1033.5,90.0,,
2000-01-11T03:00:00,5.2,4.1,92.57,0.0,0.0,,,,17.9,198.0,1033.0,90.0,,
2000-01-11T04:00:00,5.6,4.5,92.54,0.0,0.0,,,,18.4,206.0,1032.9,100.0,,
2000-01-11T05:00:00,5.6,4.6,92.98,0.0,0.0,,,,18.9,202.0,1032.7,100.0,,
2000-01-11T06:00:00,6.2,4.6,89.51,0.0,0.0,,,,18.4,208.0,1032.6,100.0,,
2000-01-11T07:00:00,6.2,5.1,92.43,0.0,0.0,,,,19.8,208.0,1032.7,100.0,,
2000-01-11T08:00:00,6.3,5.2,92.58,0.0,0.0,,,,22.1,206.0,1032.8,90.0,,
2000-01-11T09:00:00,6.5,5.4,93.03,0.0,0.0,,,,20.0,210.0,1032.9,90.0,,
2000-01-11T10:00:00,7.5,6.2,91.6,0.0,0.0,,,,22.7,206.0,1032.9,90.0,,
2000-01-11T11:00:00,8.4,6.7,89.26,0.0,0.0,,,,23.6,216.0,1032.9,90.0,,
2000-01-11T12:00:00,9.0,6.3,83.01,0.307,100.0,rain,,,25.5,220.0,1032.5,90.0,,
2000-01-11T13:00:00,9.0,6.1,82.06,0.0,0.0,,,,27.1,213.0,1031.9,90.0,,
2000-01-11T14:00:00,8.9,6.1,82.95,0.0,0.0,,,,26.7,212.0,1031.7,50.0,,
